DAUID,TOPIC_THEME,TEXT_ID,TEXT_NAME_NOM,T_DATA_DONNEE,M_DATA_DONNEE,F_DATA_DONNEE
35061467,Language,7002,  French only,0,0,0
35061467,Language,8006,Official language minority (percentage),5.2,2.6,5.1
35061468,Language,7002,  French only,0,0,0
35061468,Language,8006,Official language minority (percentage),3.6,2.6,4.7
35061469,Language,7002,  French only,0,0,0
35061469,Language,8006,Official language minority (percentage),6.1,7.5,7.3
35061470,Language,7002,  French only,0,0,0
35061470,Language,8006,Official language minority (percentage),8.1,6.8,12.2
35061471,Language,7002,  French only,0,0,0
35061471,Language,8006,Official language minority (percentage),11.5,10.6,14.3
35061472,Language,7002,  French only,0,0,0
35061472,Language,8006,Official language minority (percentage),3.9,4.9,2.9
35061473,Language,7002,  French only,0,0,0
35061473,Language,8006,Official language minority (percentage),7.7,6.8,10.3
35061474,Language,7002,  French only,0.7,0,1.3
35061474,Language,8006,Official language minority (percentage),10,11.1,9
35061475,Language,7002,  French only,0.6,1.2,1.1
35061475,Language,8006,Official language minority (percentage),9.9,10.8,10.1
35061476,Language,7002,  French only,0,0,0
35061476,Language,8006,Official language minority (percentage),7.6,7.1,6.8
35061477,Language,7002,  French only,1.2,2.2,2.5
35061477,Language,8006,Official language minority (percentage),12.8,10.9,15
35061478,Language,7002,  French only,0.9,0,0
35061478,Language,8006,Official language minority (percentage),13,12.5,11.5
35061479,Language,7002,  French only,0,0,0
35061479,Language,8006,Official language minority (percentage),18,17.8,18.2
35061480,Language,7002,  French only,2.2,0,2.2
35061480,Language,8006,Official language minority (percentage),31.5,28.9,34.8
35061481,Language,7002,  French only,0.9,0,0
35061481,Language,8006,Official language minority (percentage),27.6,28.8,26.8
35061482,Language,7002,  French only,2.7,1.8,1.7
35061482,Language,8006,Official language minority (percentage),30.1,29.6,32.8
35061483,Language,7002,  French only,0,0,0
35061483,Language,8006,Official language minority (percentage),13.4,12.9,13.8
35061484,Language,7002,  French only,1.2,1.1,1.3
35061484,Language,8006,Official language minority (percentage),14.4,13.4,15.3
35061486,Language,7002,  French only,0,0,0
35061486,Language,8006,Official language minority (percentage),7.2,5.8,8.6
35061487,Language,7002,  French only,0.5,1.2,0
35061487,Language,8006,Official language minority (percentage),14.8,14.1,14.3
35061488,Language,7002,  French only,1.1,0,0
35061488,Language,8006,Official language minority (percentage),12.9,14.6,13.2
35061493,Language,7002,  French only,0.4,0.4,0.4
35061493,Language,8006,Official language minority (percentage),8.5,8.2,8.8
35061494,Language,7002,  French only,0.9,1.8,1.7
35061494,Language,8006,Official language minority (percentage),9.6,7.1,11.9
35061495,Language,7002,  French only,1.5,0,1.4
35061495,Language,8006,Official language minority (percentage),7.4,7.8,8.2
35061496,Language,7002,  French only,0,0,0.5
35061496,Language,8006,Official language minority (percentage),6.9,7,6.7
35061497,Language,7002,  French only,0,0,0
35061497,Language,8006,Official language minority (percentage),7.8,5.8,9.8
35061498,Language,7002,  French only,0,0,0
35061498,Language,8006,Official language minority (percentage),8.5,6.6,12.3
35061499,Language,7002,  French only,0,0,2.1
35061499,Language,8006,Official language minority (percentage),6.1,6,6.3
35061500,Language,7002,  French only,0,0,0
35061500,Language,8006,Official language minority (percentage),7.4,6.5,8.6
35061501,Language,7002,  French only,0,0,0
35061501,Language,8006,Official language minority (percentage),5.4,5.5,5.3
35061502,Language,7002,  French only,0,0,0
35061502,Language,8006,Official language minority (percentage),6.4,7.3,6.8
35061503,Language,7002,  French only,0,0,0
35061503,Language,8006,Official language minority (percentage),7,8.1,7.6
35061504,Language,7002,  French only,0,0,0
35061504,Language,8006,Official language minority (percentage),7.2,5.2,9.4
35061505,Language,7002,  French only,0,0,0
35061505,Language,8006,Official language minority (percentage),4.5,4.3,4.7
35061506,Language,7002,  French only,1,1.9,0
35061506,Language,8006,Official language minority (percentage),7.8,7.4,8.5
35061507,Language,7002,  French only,0,0,0
35061507,Language,8006,Official language minority (percentage),4.6,2.3,4.4
35061508,Language,7002,  French only,1.2,0,0
35061508,Language,8006,Official language minority (percentage),3.5,2.3,4.9
35061509,Language,7002,  French only,7.7,10,6.5
35061509,Language,8006,Official language minority (percentage),32.7,30,37.5
35061510,Language,7002,  French only,8.1,10.3,6.5
35061510,Language,8006,Official language minority (percentage),28.9,31.6,28.6
35061511,Language,7002,  French only,6,6.7,5.3
35061511,Language,8006,Official language minority (percentage),25.4,26.7,24.3
35061512,Language,7002,  French only,2.8,2,1.8
35061512,Language,8006,Official language minority (percentage),16.8,16,17.5
35061514,Language,7002,  French only,3.6,0.5,7.3
35061514,Language,8006,Official language minority (percentage),15.2,10.3,20.6
35061518,Language,7002,  French only,0,0,0
35061518,Language,8006,Official language minority (percentage),17.1,14.3,17.1
35061519,Language,7002,  French only,0,0,0
35061519,Language,8006,Official language minority (percentage),10.7,9.6,11.7
35061520,Language,7002,  French only,1,0.7,1.2
35061520,Language,8006,Official language minority (percentage),9.4,8.2,10.5
35061521,Language,7002,  French only,2.3,2.3,2.3
35061521,Language,8006,Official language minority (percentage),16.3,13.6,16.7
35061522,Language,7002,  French only,0.8,0,1.6
35061522,Language,8006,Official language minority (percentage),13,12.5,12.6
35061523,Language,7002,  French only,1.7,0,3.2
35061523,Language,8006,Official language minority (percentage),13.3,11.1,12.9
35061524,Language,7002,  French only,2.4,1.5,2.4
35061524,Language,8006,Official language minority (percentage),16.5,14.2,17.7
35061525,Language,7002,  French only,0.9,0,0
35061525,Language,8006,Official language minority (percentage),13,10.2,15.5
35061526,Language,7002,  French only,0,0,0
35061526,Language,8006,Official language minority (percentage),10.1,8.7,11.5
35061530,Language,7002,  French only,0.4,0.7,0.8
35061530,Language,8006,Official language minority (percentage),9.1,8.1,10
35061531,Language,7002,  French only,0,0,0
35061531,Language,8006,Official language minority (percentage),8.5,6.6,10.1
35061533,Language,7002,  French only,1.2,1.3,1.2
35061533,Language,8006,Official language minority (percentage),11.7,11.8,12.8
35061534,Language,7002,  French only,0.8,0.5,1.6
35061534,Language,8006,Official language minority (percentage),11.7,10.3,12.6
35061535,Language,7002,  French only,3.8,3.9,3.6
35061535,Language,8006,Official language minority (percentage),13.3,14,14.5
35061536,Language,7002,  French only,1.6,1.1,2.1
35061536,Language,8006,Official language minority (percentage),15.7,13.3,17
35061537,Language,7002,  French only,4.2,0,4
35061537,Language,8006,Official language minority (percentage),8.3,8.7,12
35061538,Language,7002,  French only,0.9,1.7,1.8
35061538,Language,8006,Official language minority (percentage),16.2,13.3,19.3
35061539,Language,7002,  French only,0,0,0
35061539,Language,8006,Official language minority (percentage),10.2,7.1,13.2
35061540,Language,7002,  French only,0.6,0,0
35061540,Language,8006,Official language minority (percentage),8.1,9.1,7.1
35061541,Language,7002,  French only,0.7,0,0
35061541,Language,8006,Official language minority (percentage),8.8,8.7,8.9
35061542,Language,7002,  French only,0,0,0
35061542,Language,8006,Official language minority (percentage),7.6,7.9,8.2
35061543,Language,7002,  French only,0,0,0
35061543,Language,8006,Official language minority (percentage),8.3,7.4,9.2
35061544,Language,7002,  French only,0,0,0
35061544,Language,8006,Official language minority (percentage),6.4,6.2,7.4
35061545,Language,7002,  French only,1.1,0,2.2
35061545,Language,8006,Official language minority (percentage),10.1,9.3,10.9
35061546,Language,7002,  French only,0.7,0.7,0.7
35061546,Language,8006,Official language minority (percentage),9.5,9.4,8.9
35061547,Language,7002,  French only,0.6,0.6,0.5
35061547,Language,8006,Official language minority (percentage),7.3,6.3,8.2
35061548,Language,7002,  French only,0.4,0.8,0
35061548,Language,8006,Official language minority (percentage),10.8,10.3,11.2
35061549,Language,7002,  French only,0.8,0,0
35061549,Language,8006,Official language minority (percentage),11,11.1,10.9
35061550,Language,7002,  French only,1,0,1.9
35061550,Language,8006,Official language minority (percentage),12.2,12.8,9.6
35061551,Language,7002,  French only,0.7,0,0
35061551,Language,8006,Official language minority (percentage),7.9,6,9.9
35061552,Language,7002,  French only,0.8,1.7,0
35061552,Language,8006,Official language minority (percentage),11.6,10.2,11.3
35061553,Language,7002,  French only,4.8,1.4,6.2
35061553,Language,8006,Official language minority (percentage),45.5,42.9,48
35061554,Language,7002,  French only,2.3,3,3
35061554,Language,8006,Official language minority (percentage),26.5,25.8,27.3
35061555,Language,7002,  French only,2.6,2.7,2.5
35061555,Language,8006,Official language minority (percentage),40.3,39.3,41.1
35061556,Language,7002,  French only,4.2,3.6,5.1
35061556,Language,8006,Official language minority (percentage),36.9,36.2,37.2
35061557,Language,7002,  French only,0,0,0
35061557,Language,8006,Official language minority (percentage),8.6,8.5,8.5
35061558,Language,7002,  French only,0.4,0,0
35061558,Language,8006,Official language minority (percentage),8.8,9,8.7
35061559,Language,7002,  French only,0,0,0
35061559,Language,8006,Official language minority (percentage),8.1,6.7,9.3
35061560,Language,7002,  French only,1,0,2
35061560,Language,8006,Official language minority (percentage),10.1,10.4,9.8
35061561,Language,7002,  French only,0.6,0,1.1
35061561,Language,8006,Official language minority (percentage),7.8,8,8.6
35061562,Language,7002,  French only,0,0,0
35061562,Language,8006,Official language minority (percentage),7.7,7.7,7.6
35061563,Language,7002,  French only,0.9,1.9,1.8
35061563,Language,8006,Official language minority (percentage),13.2,9.6,16.4
35061564,Language,7002,  French only,1,0,0.9
35061564,Language,8006,Official language minority (percentage),9.8,9.4,10.3
35061565,Language,7002,  French only,10.6,9.2,12
35061565,Language,8006,Official language minority (percentage),55.7,50.8,60
35061566,Language,7002,  French only,5.5,4.4,7.3
35061566,Language,8006,Official language minority (percentage),42,38.6,45.2
35061567,Language,7002,  French only,5.8,6.1,5.6
35061567,Language,8006,Official language minority (percentage),44.5,40.9,47.9
35061568,Language,7002,  French only,0.3,0.3,0.5
35061568,Language,8006,Official language minority (percentage),6.3,5.3,6.9
35061569,Language,7002,  French only,0,1.2,1.2
35061569,Language,8006,Official language minority (percentage),7.9,7.2,8.4
35061570,Language,7002,  French only,1.4,2.8,0
35061570,Language,8006,Official language minority (percentage),8.3,5.6,8.1
35061571,Language,7002,  French only,0,0,0
35061571,Language,8006,Official language minority (percentage),7.5,8.6,6.5
35061572,Language,7002,  French only,0.2,0.4,0.4
35061572,Language,8006,Official language minority (percentage),7.4,7.6,7.1
35061573,Language,7002,  French only,0,0,0
35061573,Language,8006,Official language minority (percentage),5.9,6.9,6.8
35061574,Language,7002,  French only,0.6,0,1.1
35061574,Language,8006,Official language minority (percentage),6.7,7,6.4
35061575,Language,7002,  French only,0,0,0
35061575,Language,8006,Official language minority (percentage),8.1,7,7.8
35061576,Language,7002,  French only,0.9,0,0
35061576,Language,8006,Official language minority (percentage),7.6,6,7.1
35061577,Language,7002,  French only,0.9,0,0
35061577,Language,8006,Official language minority (percentage),6.3,5.3,7.4
35061578,Language,7002,  French only,0.4,0,0.6
35061578,Language,8006,Official language minority (percentage),11.8,8.9,13.8
35061579,Language,7002,  French only,0.5,0,0.8
35061579,Language,8006,Official language minority (percentage),11.1,10.1,11.8
35061580,Language,7002,  French only,0,0,0
35061580,Language,8006,Official language minority (percentage),14.7,11.1,16.7
35061581,Language,7002,  French only,0.7,0,1.4
35061581,Language,8006,Official language minority (percentage),10.1,10.1,8.6
35061582,Language,7002,  French only,0,0,0
35061582,Language,8006,Official language minority (percentage),8.2,6.5,7.7
35061583,Language,7002,  French only,0,0,0
35061583,Language,8006,Official language minority (percentage),5.9,6.6,6.3
35061584,Language,7002,  French only,0,0,0
35061584,Language,8006,Official language minority (percentage),8.8,8.2,9.3
35061585,Language,7002,  French only,0,0,0
35061585,Language,8006,Official language minority (percentage),5.4,5.4,5.4
35061586,Language,7002,  French only,0,0,0
35061586,Language,8006,Official language minority (percentage),5.8,6.1,5.3
35061587,Language,7002,  French only,0,0,0
35061587,Language,8006,Official language minority (percentage),8.1,6.6,8.4
35061588,Language,7002,  French only,0.5,0,1
35061588,Language,8006,Official language minority (percentage),7.8,9.1,7.8
35061589,Language,7002,  French only,1,2,1.1
35061589,Language,8006,Official language minority (percentage),9.9,9.2,11.7
35061590,Language,7002,  French only,0,0,0
35061590,Language,8006,Official language minority (percentage),7.1,6,8.2
35061591,Language,7002,  French only,0.3,0.6,0.5
35061591,Language,8006,Official language minority (percentage),10.1,9.1,10.5
35061592,Language,7002,  French only,0.7,0.8,0.7
35061592,Language,8006,Official language minority (percentage),8.2,6.9,9.4
35061593,Language,7002,  French only,0.3,0,0.5
35061593,Language,8006,Official language minority (percentage),9.8,9.1,9.9
35061595,Language,7002,  French only,0,0,2.2
35061595,Language,8006,Official language minority (percentage),11.6,9.5,15.9
35061596,Language,7002,  French only,0,0,0
35061596,Language,8006,Official language minority (percentage),5.7,5.1,6.3
35061597,Language,7002,  French only,0,0,0
35061597,Language,8006,Official language minority (percentage),7,6.8,7.1
35061598,Language,7002,  French only,0,0,0
35061598,Language,8006,Official language minority (percentage),5.6,7.4,7.4
35061599,Language,7002,  French only,1.1,0,2.3
35061599,Language,8006,Official language minority (percentage),10.3,7,11.4
35061601,Language,7002,  French only,0.8,0,1.5
35061601,Language,8006,Official language minority (percentage),11.5,9.5,13.4
35061602,Language,7002,  French only,0,0,0
35061602,Language,8006,Official language minority (percentage),14.7,14.8,16.7
35061604,Language,7002,  French only,0.7,0,1.5
35061604,Language,8006,Official language minority (percentage),11.9,13,10.8
35061605,Language,7002,  French only,0.5,1.1,0
35061605,Language,8006,Official language minority (percentage),12.6,11.2,14
35061607,Language,7002,  French only,0.8,0,0
35061607,Language,8006,Official language minority (percentage),14.3,15.3,13.1
35061608,Language,7002,  French only,0,0,0
35061608,Language,8006,Official language minority (percentage),17.3,15.7,20.4
35061610,Language,7002,  French only,0,0,2.6
35061610,Language,8006,Official language minority (percentage),15,12.2,15.4
35061611,Language,7002,  French only,0,0,0
35061611,Language,8006,Official language minority (percentage),6.5,5.3,7.5
35061613,Language,7002,  French only,0,1.6,0
35061613,Language,8006,Official language minority (percentage),8.5,9.5,7.7
35061614,Language,7002,  French only,0,0,0
35061614,Language,8006,Official language minority (percentage),5.9,2,7.4
35061616,Language,7002,  French only,0,0,1.4
35061616,Language,8006,Official language minority (percentage),8.4,8.2,8.6
35061621,Language,7002,  French only,0,0,0
35061621,Language,8006,Official language minority (percentage),5.4,7.1,5.9
35061622,Language,7002,  French only,0.7,1.5,0
35061622,Language,8006,Official language minority (percentage),10.1,9.4,10.8
35061623,Language,7002,  French only,0,0,0
35061623,Language,8006,Official language minority (percentage),9,8.7,9.3
35061627,Language,7002,  French only,0,0,0
35061627,Language,8006,Official language minority (percentage),11.5,11.5,11.5
35061628,Language,7002,  French only,0.9,0,0
35061628,Language,8006,Official language minority (percentage),10.2,6,12.1
35061633,Language,7002,  French only,0.9,0,0
35061633,Language,8006,Official language minority (percentage),15.7,13.8,16.1
35061634,Language,7002,  French only,1.3,0,2.6
35061634,Language,8006,Official language minority (percentage),25.6,23.7,25
35061638,Language,7002,  French only,0,0,0
35061638,Language,8006,Official language minority (percentage),9.5,8.9,10
35061639,Language,7002,  French only,0.5,0,0
35061639,Language,8006,Official language minority (percentage),10.7,9.6,10.6
35061640,Language,7002,  French only,0,0,0
35061640,Language,8006,Official language minority (percentage),7.4,5.6,10.9
35061643,Language,7002,  French only,1.3,2.9,0
35061643,Language,8006,Official language minority (percentage),7.6,8.6,7
35061645,Language,7002,  French only,0,0,0
35061645,Language,8006,Official language minority (percentage),9,9.2,8.8
35061646,Language,7002,  French only,3.8,4.1,3.6
35061646,Language,8006,Official language minority (percentage),16.3,16.3,18.2
35061651,Language,7002,  French only,0,0,0
35061651,Language,8006,Official language minority (percentage),14.1,13.3,14.7
35061653,Language,7002,  French only,0,0,0
35061653,Language,8006,Official language minority (percentage),9.2,10,10.3
35061654,Language,7002,  French only,0.9,0,0
35061654,Language,8006,Official language minority (percentage),9.8,7.8,9.7
35061657,Language,7002,  French only,0,0,0
35061657,Language,8006,Official language minority (percentage),7.4,7.1,9.1
35061658,Language,7002,  French only,0,0,0
35061658,Language,8006,Official language minority (percentage),6.6,6.3,6.8
35061659,Language,7002,  French only,2.1,2.9,2
35061659,Language,8006,Official language minority (percentage),39.2,38.3,40.8
35061660,Language,7002,  French only,4,4,2
35061660,Language,8006,Official language minority (percentage),37.6,40,38
35061661,Language,7002,  French only,2.3,3.2,1.5
35061661,Language,8006,Official language minority (percentage),33.6,30.6,34.3
35061662,Language,7002,  French only,4.1,3.8,3.7
35061662,Language,8006,Official language minority (percentage),36.7,35.7,37.7
35061663,Language,7002,  French only,3.1,2.2,3.4
35061663,Language,8006,Official language minority (percentage),39.4,38.4,41.2
35061664,Language,7002,  French only,1.3,2.4,0
35061664,Language,8006,Official language minority (percentage),32.9,34.1,34.2
35061667,Language,7002,  French only,5.4,3.3,7.7
35061667,Language,8006,Official language minority (percentage),39.3,36.7,40
35061668,Language,7002,  French only,2.6,2.5,2.7
35061668,Language,8006,Official language minority (percentage),30.3,27.5,33.3
35061670,Language,7002,  French only,0,0,0
35061670,Language,8006,Official language minority (percentage),3.4,0,3.6
35061671,Language,7002,  French only,0.7,1.5,1.3
35061671,Language,8006,Official language minority (percentage),11.2,9.1,11.8
35061672,Language,7002,  French only,0.9,0,1.9
35061672,Language,8006,Official language minority (percentage),8.4,7.5,11.1
35061673,Language,7002,  French only,0,0,1.4
35061673,Language,8006,Official language minority (percentage),10.1,9.5,10.8
35061674,Language,7002,  French only,0,0,0
35061674,Language,8006,Official language minority (percentage),11.7,11.5,10
35061677,Language,7002,  French only,0.5,0.4,0.6
35061677,Language,8006,Official language minority (percentage),9,8.7,9.3
35061679,Language,7002,  French only,0,0,0
35061679,Language,8006,Official language minority (percentage),5.6,4.5,5.3
35061680,Language,7002,  French only,0,0,0
35061680,Language,8006,Official language minority (percentage),6.7,4.8,7.2
35061683,Language,7002,  French only,0,0,0
35061683,Language,8006,Official language minority (percentage),6,5.4,6.4
35061690,Language,7002,  French only,0,0,0
35061690,Language,8006,Official language minority (percentage),7.4,7.4,6
35061691,Language,7002,  French only,0,0,0
35061691,Language,8006,Official language minority (percentage),8.4,8.3,8.3
35061692,Language,7002,  French only,0,0,0
35061692,Language,8006,Official language minority (percentage),6.7,7.8,5.7
35061693,Language,7002,  French only,0,0,0
35061693,Language,8006,Official language minority (percentage),7.8,5.2,10.5
35061695,Language,7002,  French only,0,0,0
35061695,Language,8006,Official language minority (percentage),14.7,13,18.4
35061696,Language,7002,  French only,1.1,0,2
35061696,Language,8006,Official language minority (percentage),13.8,10.9,16.3
35061699,Language,7002,  French only,1,0,0
35061699,Language,8006,Official language minority (percentage),10.5,9.4,11.5
35061700,Language,7002,  French only,1,0,0
35061700,Language,8006,Official language minority (percentage),10.9,12.1,9.1
35061701,Language,7002,  French only,3.3,2.1,4.5
35061701,Language,8006,Official language minority (percentage),12,10.4,13.6
35061702,Language,7002,  French only,0.5,0,1.1
35061702,Language,8006,Official language minority (percentage),12.6,12.5,11.5
35061703,Language,7002,  French only,2.2,2.4,3.1
35061703,Language,8006,Official language minority (percentage),13.8,12.2,14.1
35061705,Language,7002,  French only,1.1,0,1.1
35061705,Language,8006,Official language minority (percentage),15.2,13.6,16.7
35061708,Language,7002,  French only,1.8,1.2,1.2
35061708,Language,8006,Official language minority (percentage),12,9.6,14.3
35061709,Language,7002,  French only,0.4,0.7,0
35061709,Language,8006,Official language minority (percentage),13.4,12.7,13.2
35061710,Language,7002,  French only,0,0,0
35061710,Language,8006,Official language minority (percentage),9.7,11.8,8.8
35061711,Language,7002,  French only,0.6,0,0
35061711,Language,8006,Official language minority (percentage),13.9,14.3,12.2
35061712,Language,7002,  French only,0,0,0
35061712,Language,8006,Official language minority (percentage),13.5,13.1,12.5
35061713,Language,7002,  French only,0,0,0
35061713,Language,8006,Official language minority (percentage),12.3,11.3,13.2
35061714,Language,7002,  French only,0.7,0,1.5
35061714,Language,8006,Official language minority (percentage),11.2,9.2,11.6
35061715,Language,7002,  French only,1,1.8,0
35061715,Language,8006,Official language minority (percentage),11.5,12.5,10.2
35061716,Language,7002,  French only,0.8,0,1.5
35061716,Language,8006,Official language minority (percentage),13.6,11.7,15.4
35061717,Language,7002,  French only,0.8,0.7,0.9
35061717,Language,8006,Official language minority (percentage),9.2,8,9.8
35061718,Language,7002,  French only,0.8,0,1.5
35061718,Language,8006,Official language minority (percentage),14.8,12.3,17.2
35061722,Language,7002,  French only,2.1,1.2,1.7
35061722,Language,8006,Official language minority (percentage),27.6,28.2,27.1
35061723,Language,7002,  French only,3.8,4.8,5.6
35061723,Language,8006,Official language minority (percentage),37.2,35.7,36.1
35061724,Language,7002,  French only,4.9,3.8,5.8
35061724,Language,8006,Official language minority (percentage),57.4,51.9,62.1
35061725,Language,7002,  French only,4.2,1.6,5.3
35061725,Language,8006,Official language minority (percentage),29.4,31.1,29.3
35061726,Language,7002,  French only,3,2,3.9
35061726,Language,8006,Official language minority (percentage),32,30.6,35.3
35061727,Language,7002,  French only,11.1,8,12.9
35061727,Language,8006,Official language minority (percentage),39,37.9,40
35061728,Language,7002,  French only,1.8,1.9,1.7
35061728,Language,8006,Official language minority (percentage),35.4,33.3,36.7
35061729,Language,7002,  French only,6.8,3.5,9.8
35061729,Language,8006,Official language minority (percentage),44.4,38.6,50
35061730,Language,7002,  French only,4.6,3.8,5.4
35061730,Language,8006,Official language minority (percentage),55.6,51.9,60
35061732,Language,7002,  French only,0,0,0
35061732,Language,8006,Official language minority (percentage),11.6,10,11.5
35061733,Language,7002,  French only,0.5,1.1,0
35061733,Language,8006,Official language minority (percentage),11,11.1,10.9
35061736,Language,7002,  French only,0.9,0,1.8
35061736,Language,8006,Official language minority (percentage),8.5,11.8,5.5
35061737,Language,7002,  French only,0.6,0,0
35061737,Language,8006,Official language minority (percentage),13,13,13.1
35061738,Language,7002,  French only,0,0,0
35061738,Language,8006,Official language minority (percentage),6.8,6.9,7.9
35061739,Language,7002,  French only,0.7,1.5,1.5
35061739,Language,8006,Official language minority (percentage),11.9,12.1,11.8
35061740,Language,7002,  French only,0,0,0
35061740,Language,8006,Official language minority (percentage),7.3,5.6,9
35061741,Language,7002,  French only,0,0,0
35061741,Language,8006,Official language minority (percentage),11.7,11.8,12.5
35061742,Language,7002,  French only,0.6,0,1.3
35061742,Language,8006,Official language minority (percentage),10.3,9,11.5
35061743,Language,7002,  French only,0,0,0
35061743,Language,8006,Official language minority (percentage),9.1,7,10.9
35061744,Language,7002,  French only,0.5,1,0
35061744,Language,8006,Official language minority (percentage),14.3,13.1,15.4
35061745,Language,7002,  French only,0,0,0
35061745,Language,8006,Official language minority (percentage),8.8,9.1,8.5
35061746,Language,7002,  French only,0.6,0,0
35061746,Language,8006,Official language minority (percentage),11.7,9.6,12.3
35061747,Language,7002,  French only,0,1.3,0
35061747,Language,8006,Official language minority (percentage),11.8,12.8,11
35061749,Language,7002,  French only,0.7,1.6,1.4
35061749,Language,8006,Official language minority (percentage),9.6,9.7,8.2
35061750,Language,7002,  French only,0.8,0,0
35061750,Language,8006,Official language minority (percentage),7.5,6.5,9.9
35061751,Language,7002,  French only,0.7,0,1.3
35061751,Language,8006,Official language minority (percentage),11.5,10.3,12.5
35061752,Language,7002,  French only,0,0,0
35061752,Language,8006,Official language minority (percentage),7.7,6.3,9.1
35061753,Language,7002,  French only,0,0,0
35061753,Language,8006,Official language minority (percentage),8.1,8.5,7.7
35061754,Language,7002,  French only,0,0,0
35061754,Language,8006,Official language minority (percentage),7.8,8.1,8.8
35061755,Language,7002,  French only,0,0,0
35061755,Language,8006,Official language minority (percentage),8.7,7.8,9.5
35061756,Language,7002,  French only,0.7,0.7,0.7
35061756,Language,8006,Official language minority (percentage),9.7,8.5,10.1
35061760,Language,7002,  French only,0,0,0
35061760,Language,8006,Official language minority (percentage),10.2,8.3,10.9
35061761,Language,7002,  French only,0,0,0
35061761,Language,8006,Official language minority (percentage),8.5,9.8,9.8
35061762,Language,7002,  French only,0.7,1.3,0
35061762,Language,8006,Official language minority (percentage),10.8,11.7,11.3
35061763,Language,7002,  French only,0,0,0
35061763,Language,8006,Official language minority (percentage),7.6,5.4,8.2
35061764,Language,7002,  French only,1,0,0
35061764,Language,8006,Official language minority (percentage),7.1,5.9,8.3
35061765,Language,7002,  French only,0,0,0
35061765,Language,8006,Official language minority (percentage),11.6,14.6,8.3
35061766,Language,7002,  French only,1.5,1.6,1.3
35061766,Language,8006,Official language minority (percentage),7.3,8.2,6.6
35061767,Language,7002,  French only,0,0,0
35061767,Language,8006,Official language minority (percentage),9.5,7.7,11.3
35061768,Language,7002,  French only,5.9,6.3,5.7
35061768,Language,8006,Official language minority (percentage),19.8,21.3,20.4
35061769,Language,7002,  French only,1.4,0,0
35061769,Language,8006,Official language minority (percentage),11.3,10.5,9.1
35061770,Language,7002,  French only,1.6,1.6,1.7
35061770,Language,8006,Official language minority (percentage),8.2,7.8,6.8
35061771,Language,7002,  French only,0,0,0
35061771,Language,8006,Official language minority (percentage),8.4,9.3,7.1
35061772,Language,7002,  French only,0,0,0
35061772,Language,8006,Official language minority (percentage),9.8,9.8,9.5
35061773,Language,7002,  French only,2.2,4.3,0
35061773,Language,8006,Official language minority (percentage),18.5,21.3,15.6
35061774,Language,7002,  French only,0.7,0,1.5
35061774,Language,8006,Official language minority (percentage),11.6,12.3,10.8
35061778,Language,7002,  French only,0,0,2.8
35061778,Language,8006,Official language minority (percentage),21,18.2,24.3
35061779,Language,7002,  French only,1.1,2,2.2
35061779,Language,8006,Official language minority (percentage),20.8,20.4,21.7
35061780,Language,7002,  French only,2.4,3.3,3.2
35061780,Language,8006,Official language minority (percentage),27.6,26.2,27
35061781,Language,7002,  French only,2.2,2.4,4
35061781,Language,8006,Official language minority (percentage),25,22,25.5
35061782,Language,7002,  French only,2.9,2.9,0
35061782,Language,8006,Official language minority (percentage),27.1,28.6,25.7
35061783,Language,7002,  French only,0,0,0
35061783,Language,8006,Official language minority (percentage),28.8,30.3,30.3
35061784,Language,7002,  French only,0,0,2
35061784,Language,8006,Official language minority (percentage),21.4,18.9,26
35061785,Language,7002,  French only,2.6,3,2.3
35061785,Language,8006,Official language minority (percentage),28.1,23.1,31
35061786,Language,7002,  French only,1.6,1.7,1.5
35061786,Language,8006,Official language minority (percentage),27.2,22.4,28.4
35061787,Language,7002,  French only,0.8,1.6,1.5
35061787,Language,8006,Official language minority (percentage),20,21.3,18.8
35061788,Language,7002,  French only,1.1,0,0
35061788,Language,8006,Official language minority (percentage),17.4,15.6,17.1
35061789,Language,7002,  French only,0,0,0
35061789,Language,8006,Official language minority (percentage),18.8,15.7,20
35061790,Language,7002,  French only,1.6,1.4,1.9
35061790,Language,8006,Official language minority (percentage),20.3,20,20.4
35061791,Language,7002,  French only,0.8,0,1.8
35061791,Language,8006,Official language minority (percentage),13.1,12.5,12.3
35061792,Language,7002,  French only,0,0,0
35061792,Language,8006,Official language minority (percentage),20,20,20
35061793,Language,7002,  French only,0.8,0.8,0.9
35061793,Language,8006,Official language minority (percentage),16.6,15.2,17.2
35061794,Language,7002,  French only,7.6,6.5,5.9
35061794,Language,8006,Official language minority (percentage),36.4,38.7,37.1
35061795,Language,7002,  French only,5.5,4.2,6.8
35061795,Language,8006,Official language minority (percentage),23.3,17.8,28.4
35061796,Language,7002,  French only,4.1,2.6,5.7
35061796,Language,8006,Official language minority (percentage),34,32.9,35.7
35061797,Language,7002,  French only,10.5,4.3,13.6
35061797,Language,8006,Official language minority (percentage),35.2,28.3,41.4
35061798,Language,7002,  French only,3.7,1.9,3.5
35061798,Language,8006,Official language minority (percentage),25.7,21.2,28.1
35061799,Language,7002,  French only,1.1,0,2.1
35061799,Language,8006,Official language minority (percentage),26.1,23.8,25.5
35061800,Language,7002,  French only,1.1,2.1,0
35061800,Language,8006,Official language minority (percentage),20.7,20.8,20.9
35061801,Language,7002,  French only,3.9,4.3,4.9
